genome,group,pos,type
AF17-27.fna,Clade4,2941389,downstream_gene_variant
AF17-27.fna,Clade4,2941413,downstream_gene_variant
AF17-27.fna,Clade4,2941478,missense_variant
AF17-27.fna,Clade4,2941498,synonymous_variant
AF17-27.fna,Clade4,2941499,missense_variant
AF17-27.fna,Clade4,2941503,missense_variant
AF17-27.fna,Clade4,2941510,missense_variant
AF17-27.fna,Clade4,2941511,missense_variant
AF17-27.fna,Clade4,2941535,missense_variant
AF17-27.fna,Clade4,2941542,missense_variant
AF17-27.fna,Clade4,2941552,synonymous_variant
AF17-27.fna,Clade4,2941568,missense_variant
AF17-27.fna,Clade4,2941576,synonymous_variant
AF17-27.fna,Clade4,2941582,synonymous_variant
AF17-27.fna,Clade4,2941614,missense_variant
AF17-27.fna,Clade4,2941621,missense_variant
AF17-27.fna,Clade4,2941645,synonymous_variant
AF17-27.fna,Clade4,2941654,synonymous_variant
AF17-27.fna,Clade4,2941750,synonymous_variant
AF17-27.fna,Clade4,2941815,synonymous_variant
AF17-27.fna,Clade4,2941816,synonymous_variant
AF17-27.fna,Clade4,2941948,missense_variant
AF17-27.fna,Clade4,2942650,synonymous_variant
AF17-27.fna,Clade4,2942659,synonymous_variant
AF17-27.fna,Clade4,2942709,missense_variant
AF17-27.fna,Clade4,2942719,synonymous_variant
AF17-27.fna,Clade4,2942767,synonymous_variant
AF17-27.fna,Clade4,2942800,synonymous_variant
AF17-27.fna,Clade4,2942807,missense_variant
AF17-27.fna,Clade4,2942862,missense_variant
AF17-27.fna,Clade4,2942884,synonymous_variant
AF17-27.fna,Clade4,2942908,synonymous_variant
AF17-27.fna,Clade4,2942932,synonymous_variant
AF17-27.fna,Clade4,2942968,synonymous_variant
AF17-27.fna,Clade4,2942977,synonymous_variant
AF17-27.fna,Clade4,2942979,missense_variant
AF17-27.fna,Clade4,2942992,synonymous_variant
AF17-27.fna,Clade4,2942994,missense_variant
AF17-27.fna,Clade4,2943015,missense_variant
AF17-27.fna,Clade4,2943018,missense_variant
AF17-27.fna,Clade4,2943027,missense_variant
AF17-27.fna,Clade4,2943033,missense_variant
AF17-27.fna,Clade4,2943040,synonymous_variant
AF17-27.fna,Clade4,2943085,synonymous_variant
AF17-27.fna,Clade4,2943097,synonymous_variant
AF17-27.fna,Clade4,2943100,synonymous_variant
AF17-27.fna,Clade4,2943106,synonymous_variant
AF17-27.fna,Clade4,2943116,missense_variant
AF17-27.fna,Clade4,2943152,missense_variant
AF17-27.fna,Clade4,2943153,missense_variant
AF17-27.fna,Clade4,2943175,synonymous_variant
AF17-27.fna,Clade4,2943205,synonymous_variant
AF17-27.fna,Clade4,2943270,missense_variant
AF17-27.fna,Clade4,2943415,synonymous_variant
AF17-27.fna,Clade4,2943506,upstream_gene_variant
AF18-16LB.fna,Clade4,2936436,downstream_gene_variant
AF18-16LB.fna,Clade4,2936499,downstream_gene_variant
AF18-16LB.fna,Clade4,2936541,downstream_gene_variant
AF18-16LB.fna,Clade4,2936964,downstream_gene_variant
AF18-16LB.fna,Clade4,2936970,downstream_gene_variant
AF18-16LB.fna,Clade4,2937024,downstream_gene_variant
AF18-16LB.fna,Clade4,2937054,downstream_gene_variant
AF18-16LB.fna,Clade4,2938712,downstream_gene_variant
AF18-16LB.fna,Clade4,2938768,downstream_gene_variant
AF18-16LB.fna,Clade4,2938814,downstream_gene_variant
AF18-16LB.fna,Clade4,2938876,downstream_gene_variant
AF18-16LB.fna,Clade4,2939038,downstream_gene_variant
AF18-16LB.fna,Clade4,2939044,downstream_gene_variant
AF18-16LB.fna,Clade4,2939155,downstream_gene_variant
AF18-16LB.fna,Clade4,2939491,downstream_gene_variant
AF18-16LB.fna,Clade4,2939509,downstream_gene_variant
AF18-16LB.fna,Clade4,2939560,downstream_gene_variant
AF18-16LB.fna,Clade4,2939566,downstream_gene_variant
AF18-16LB.fna,Clade4,2939581,downstream_gene_variant
AF18-16LB.fna,Clade4,2939749,downstream_gene_variant
AF18-16LB.fna,Clade4,2939797,downstream_gene_variant
AF18-16LB.fna,Clade4,2939812,downstream_gene_variant
AF18-16LB.fna,Clade4,2939815,downstream_gene_variant
AF18-16LB.fna,Clade4,2939833,downstream_gene_variant
AF18-16LB.fna,Clade4,2939836,downstream_gene_variant
AF18-16LB.fna,Clade4,2941381,downstream_gene_variant
AF18-16LB.fna,Clade4,2941389,downstream_gene_variant
AF18-16LB.fna,Clade4,2941413,downstream_gene_variant
AF18-16LB.fna,Clade4,2941478,missense_variant
AF18-16LB.fna,Clade4,2941498,synonymous_variant
AF18-16LB.fna,Clade4,2941499,missense_variant
AF18-16LB.fna,Clade4,2941503,missense_variant
AF18-16LB.fna,Clade4,2941510,missense_variant
AF18-16LB.fna,Clade4,2941511,missense_variant
AF18-16LB.fna,Clade4,2941535,missense_variant
AF18-16LB.fna,Clade4,2941542,missense_variant
AF18-16LB.fna,Clade4,2941552,synonymous_variant
AF18-16LB.fna,Clade4,2941568,missense_variant
AF18-16LB.fna,Clade4,2941576,synonymous_variant
AF18-16LB.fna,Clade4,2941582,synonymous_variant
AF18-16LB.fna,Clade4,2941614,missense_variant
AF18-16LB.fna,Clade4,2941621,missense_variant
AF18-16LB.fna,Clade4,2941645,synonymous_variant
AF18-16LB.fna,Clade4,2941654,synonymous_variant
AF18-16LB.fna,Clade4,2941750,synonymous_variant
AF18-16LB.fna,Clade4,2941815,synonymous_variant
AF18-16LB.fna,Clade4,2941816,synonymous_variant
AF18-16LB.fna,Clade4,2941948,missense_variant
AF18-16LB.fna,Clade4,2942650,synonymous_variant
AF18-16LB.fna,Clade4,2942659,synonymous_variant
AF18-16LB.fna,Clade4,2942719,synonymous_variant
AF18-16LB.fna,Clade4,2942767,synonymous_variant
AF18-16LB.fna,Clade4,2942800,synonymous_variant
AF18-16LB.fna,Clade4,2942807,missense_variant
AF18-16LB.fna,Clade4,2942862,missense_variant
AF18-16LB.fna,Clade4,2942884,synonymous_variant
AF18-16LB.fna,Clade4,2942908,synonymous_variant
AF18-16LB.fna,Clade4,2942932,synonymous_variant
AF18-16LB.fna,Clade4,2942968,synonymous_variant
AF18-16LB.fna,Clade4,2942977,synonymous_variant
AF18-16LB.fna,Clade4,2942979,missense_variant
AF18-16LB.fna,Clade4,2942992,synonymous_variant
AF18-16LB.fna,Clade4,2942994,missense_variant
AF18-16LB.fna,Clade4,2943015,missense_variant
AF18-16LB.fna,Clade4,2943018,missense_variant
AF18-16LB.fna,Clade4,2943027,missense_variant
AF18-16LB.fna,Clade4,2943033,missense_variant
AF18-16LB.fna,Clade4,2943040,synonymous_variant
AF18-16LB.fna,Clade4,2943085,synonymous_variant
AF18-16LB.fna,Clade4,2943097,synonymous_variant
AF18-16LB.fna,Clade4,2943100,synonymous_variant
AF18-16LB.fna,Clade4,2943106,synonymous_variant
AF18-16LB.fna,Clade4,2943116,missense_variant
AF18-16LB.fna,Clade4,2943152,missense_variant
AF18-16LB.fna,Clade4,2943153,missense_variant
AF18-16LB.fna,Clade4,2943175,synonymous_variant
AF18-16LB.fna,Clade4,2943205,synonymous_variant
AF18-16LB.fna,Clade4,2943270,missense_variant
AF18-16LB.fna,Clade4,2943415,synonymous_variant
AF18-16LB.fna,Clade4,2943506,upstream_gene_variant
AF18-18LB.fna,Clade4,2936436,downstream_gene_variant
AF18-18LB.fna,Clade4,2936499,downstream_gene_variant
AF18-18LB.fna,Clade4,2936541,downstream_gene_variant
AF18-18LB.fna,Clade4,2936964,downstream_gene_variant
AF18-18LB.fna,Clade4,2936970,downstream_gene_variant
AF18-18LB.fna,Clade4,2937024,downstream_gene_variant
AF18-18LB.fna,Clade4,2937054,downstream_gene_variant
AF18-18LB.fna,Clade4,2938712,downstream_gene_variant
AF18-18LB.fna,Clade4,2938768,downstream_gene_variant
AF18-18LB.fna,Clade4,2938814,downstream_gene_variant
AF18-18LB.fna,Clade4,2938876,downstream_gene_variant
AF18-18LB.fna,Clade4,2939038,downstream_gene_variant
AF18-18LB.fna,Clade4,2939044,downstream_gene_variant
AF18-18LB.fna,Clade4,2939155,downstream_gene_variant
AF18-18LB.fna,Clade4,2939491,downstream_gene_variant
AF18-18LB.fna,Clade4,2939509,downstream_gene_variant
AF18-18LB.fna,Clade4,2939560,downstream_gene_variant
AF18-18LB.fna,Clade4,2939566,downstream_gene_variant
AF18-18LB.fna,Clade4,2939581,downstream_gene_variant
AF18-18LB.fna,Clade4,2939749,downstream_gene_variant
AF18-18LB.fna,Clade4,2939797,downstream_gene_variant
AF18-18LB.fna,Clade4,2939812,downstream_gene_variant
AF18-18LB.fna,Clade4,2939815,downstream_gene_variant
AF18-18LB.fna,Clade4,2939833,downstream_gene_variant
AF18-18LB.fna,Clade4,2939836,downstream_gene_variant
AF18-18LB.fna,Clade4,2941381,downstream_gene_variant
AF18-18LB.fna,Clade4,2941389,downstream_gene_variant
AF18-18LB.fna,Clade4,2941413,downstream_gene_variant
AF18-18LB.fna,Clade4,2941478,missense_variant
AF18-18LB.fna,Clade4,2941498,synonymous_variant
AF18-18LB.fna,Clade4,2941499,missense_variant
AF18-18LB.fna,Clade4,2941503,missense_variant
AF18-18LB.fna,Clade4,2941510,missense_variant
AF18-18LB.fna,Clade4,2941511,missense_variant
AF18-18LB.fna,Clade4,2941535,missense_variant
AF18-18LB.fna,Clade4,2941542,missense_variant
AF18-18LB.fna,Clade4,2941552,synonymous_variant
AF18-18LB.fna,Clade4,2941568,missense_variant
AF18-18LB.fna,Clade4,2941576,synonymous_variant
AF18-18LB.fna,Clade4,2941582,synonymous_variant
AF18-18LB.fna,Clade4,2941614,missense_variant
AF18-18LB.fna,Clade4,2941621,missense_variant
AF18-18LB.fna,Clade4,2941645,synonymous_variant
AF18-18LB.fna,Clade4,2941654,synonymous_variant
AF18-18LB.fna,Clade4,2941750,synonymous_variant
AF18-18LB.fna,Clade4,2941815,synonymous_variant
AF18-18LB.fna,Clade4,2941816,synonymous_variant
AF18-18LB.fna,Clade4,2941948,missense_variant
AF18-18LB.fna,Clade4,2942650,synonymous_variant
AF18-18LB.fna,Clade4,2942659,synonymous_variant
AF18-18LB.fna,Clade4,2942719,synonymous_variant
AF18-18LB.fna,Clade4,2942767,synonymous_variant
AF18-18LB.fna,Clade4,2942800,synonymous_variant
AF18-18LB.fna,Clade4,2942807,missense_variant
AF18-18LB.fna,Clade4,2942862,missense_variant
AF18-18LB.fna,Clade4,2942884,synonymous_variant
AF18-18LB.fna,Clade4,2942908,synonymous_variant
AF18-18LB.fna,Clade4,2942932,synonymous_variant
AF18-18LB.fna,Clade4,2942968,synonymous_variant
AF18-18LB.fna,Clade4,2942977,synonymous_variant
AF18-18LB.fna,Clade4,2942979,missense_variant
AF18-18LB.fna,Clade4,2942992,synonymous_variant
AF18-18LB.fna,Clade4,2942994,missense_variant
AF18-18LB.fna,Clade4,2943015,missense_variant
AF18-18LB.fna,Clade4,2943018,missense_variant
AF18-18LB.fna,Clade4,2943027,missense_variant
AF18-18LB.fna,Clade4,2943033,missense_variant
AF18-18LB.fna,Clade4,2943040,synonymous_variant
AF18-18LB.fna,Clade4,2943085,synonymous_variant
AF18-18LB.fna,Clade4,2943097,synonymous_variant
AF18-18LB.fna,Clade4,2943100,synonymous_variant
AF18-18LB.fna,Clade4,2943106,synonymous_variant
AF18-18LB.fna,Clade4,2943116,missense_variant
AF18-18LB.fna,Clade4,2943152,missense_variant
AF18-18LB.fna,Clade4,2943153,missense_variant
AF18-18LB.fna,Clade4,2943175,synonymous_variant
AF18-18LB.fna,Clade4,2943205,synonymous_variant
AF18-18LB.fna,Clade4,2943270,missense_variant
AF18-18LB.fna,Clade4,2943415,synonymous_variant
AF18-18LB.fna,Clade4,2943506,upstream_gene_variant
AF19-3AC.fna,Clade4,2936436,downstream_gene_variant
AF19-3AC.fna,Clade4,2936475,downstream_gene_variant
AF19-3AC.fna,Clade4,2936622,downstream_gene_variant
AF19-3AC.fna,Clade4,2936964,downstream_gene_variant
AF19-3AC.fna,Clade4,2937024,downstream_gene_variant
AF19-3AC.fna,Clade4,2937045,downstream_gene_variant
AF19-3AC.fna,Clade4,2937054,downstream_gene_variant
AF19-3AC.fna,Clade4,2938723,downstream_gene_variant
AF19-3AC.fna,Clade4,2938765,downstream_gene_variant
AF19-3AC.fna,Clade4,2938814,downstream_gene_variant
AF19-3AC.fna,Clade4,2938873,downstream_gene_variant
AF19-3AC.fna,Clade4,2938876,downstream_gene_variant
AF19-3AC.fna,Clade4,2938897,downstream_gene_variant
AF19-3AC.fna,Clade4,2939155,downstream_gene_variant
AF19-3AC.fna,Clade4,2939380,downstream_gene_variant
AF19-3AC.fna,Clade4,2939437,downstream_gene_variant
AF19-3AC.fna,Clade4,2939539,downstream_gene_variant
AF19-3AC.fna,Clade4,2939560,downstream_gene_variant
AF19-3AC.fna,Clade4,2939566,downstream_gene_variant
AF19-3AC.fna,Clade4,2939749,downstream_gene_variant
AF19-3AC.fna,Clade4,2939833,downstream_gene_variant
AF19-3AC.fna,Clade4,2941413,downstream_gene_variant
AF19-3AC.fna,Clade4,2941421,downstream_gene_variant
AF19-3AC.fna,Clade4,2941478,missense_variant
AF19-3AC.fna,Clade4,2941498,synonymous_variant
AF19-3AC.fna,Clade4,2941499,missense_variant
AF19-3AC.fna,Clade4,2941503,missense_variant
AF19-3AC.fna,Clade4,2941510,missense_variant
AF19-3AC.fna,Clade4,2941535,missense_variant
AF19-3AC.fna,Clade4,2941542,missense_variant
AF19-3AC.fna,Clade4,2941552,synonymous_variant
AF19-3AC.fna,Clade4,2941568,missense_variant
AF19-3AC.fna,Clade4,2941576,synonymous_variant
AF19-3AC.fna,Clade4,2941582,synonymous_variant
AF19-3AC.fna,Clade4,2941614,missense_variant
AF19-3AC.fna,Clade4,2941621,missense_variant
AF19-3AC.fna,Clade4,2941632,synonymous_variant
AF19-3AC.fna,Clade4,2941645,synonymous_variant
AF19-3AC.fna,Clade4,2941654,synonymous_variant
AF19-3AC.fna,Clade4,2941663,synonymous_variant
AF19-3AC.fna,Clade4,2941750,synonymous_variant
AF19-3AC.fna,Clade4,2941816,synonymous_variant
AF19-3AC.fna,Clade4,2941869,missense_variant
AF19-3AC.fna,Clade4,2941948,missense_variant
AF19-3AC.fna,Clade4,2942650,synonymous_variant
AF19-3AC.fna,Clade4,2942659,synonymous_variant
AF19-3AC.fna,Clade4,2942719,synonymous_variant
AF19-3AC.fna,Clade4,2942767,synonymous_variant
AF19-3AC.fna,Clade4,2942800,synonymous_variant
AF19-3AC.fna,Clade4,2942807,missense_variant
AF19-3AC.fna,Clade4,2942862,missense_variant
AF19-3AC.fna,Clade4,2942863,synonymous_variant
AF19-3AC.fna,Clade4,2942884,synonymous_variant
AF19-3AC.fna,Clade4,2942908,synonymous_variant
AF19-3AC.fna,Clade4,2942932,synonymous_variant
AF19-3AC.fna,Clade4,2942968,synonymous_variant
AF19-3AC.fna,Clade4,2942977,synonymous_variant
AF19-3AC.fna,Clade4,2942979,missense_variant
AF19-3AC.fna,Clade4,2942992,synonymous_variant
AF19-3AC.fna,Clade4,2942994,missense_variant
AF19-3AC.fna,Clade4,2943015,missense_variant
AF19-3AC.fna,Clade4,2943018,missense_variant
AF19-3AC.fna,Clade4,2943027,missense_variant
AF19-3AC.fna,Clade4,2943033,missense_variant
AF19-3AC.fna,Clade4,2943040,synonymous_variant
AF19-3AC.fna,Clade4,2943085,synonymous_variant
AF19-3AC.fna,Clade4,2943097,synonymous_variant
AF19-3AC.fna,Clade4,2943100,synonymous_variant
AF19-3AC.fna,Clade4,2943106,synonymous_variant
AF19-3AC.fna,Clade4,2943116,missense_variant
AF19-3AC.fna,Clade4,2943152,missense_variant
AF19-3AC.fna,Clade4,2943153,missense_variant
AF19-3AC.fna,Clade4,2943175,synonymous_variant
AF19-3AC.fna,Clade4,2943205,synonymous_variant
AF19-3AC.fna,Clade4,2943270,missense_variant
AF19-3AC.fna,Clade4,2943415,synonymous_variant
AF19-3AC.fna,Clade4,2943506,upstream_gene_variant
AF19-4.fna,Clade4,2936436,downstream_gene_variant
AF19-4.fna,Clade4,2936475,downstream_gene_variant
AF19-4.fna,Clade4,2936622,downstream_gene_variant
AF19-4.fna,Clade4,2936964,downstream_gene_variant
AF19-4.fna,Clade4,2937024,downstream_gene_variant
AF19-4.fna,Clade4,2937045,downstream_gene_variant
AF19-4.fna,Clade4,2937054,downstream_gene_variant
AF19-4.fna,Clade4,2938723,downstream_gene_variant
AF19-4.fna,Clade4,2938765,downstream_gene_variant
AF19-4.fna,Clade4,2938814,downstream_gene_variant
AF19-4.fna,Clade4,2938873,downstream_gene_variant
AF19-4.fna,Clade4,2938876,downstream_gene_variant
AF19-4.fna,Clade4,2938897,downstream_gene_variant
AF19-4.fna,Clade4,2939155,downstream_gene_variant
AF19-4.fna,Clade4,2939380,downstream_gene_variant
AF19-4.fna,Clade4,2939437,downstream_gene_variant
AF19-4.fna,Clade4,2939539,downstream_gene_variant
AF19-4.fna,Clade4,2939560,downstream_gene_variant
AF19-4.fna,Clade4,2939566,downstream_gene_variant
AF19-4.fna,Clade4,2939749,downstream_gene_variant
AF19-4.fna,Clade4,2939833,downstream_gene_variant
AF19-4.fna,Clade4,2941413,downstream_gene_variant
AF19-4.fna,Clade4,2941421,downstream_gene_variant
AF19-4.fna,Clade4,2941478,missense_variant
AF19-4.fna,Clade4,2941498,synonymous_variant
AF19-4.fna,Clade4,2941499,missense_variant
AF19-4.fna,Clade4,2941503,missense_variant
AF19-4.fna,Clade4,2941510,missense_variant
AF19-4.fna,Clade4,2941535,missense_variant
AF19-4.fna,Clade4,2941542,missense_variant
AF19-4.fna,Clade4,2941552,synonymous_variant
AF19-4.fna,Clade4,2941568,missense_variant
AF19-4.fna,Clade4,2941576,synonymous_variant
AF19-4.fna,Clade4,2941582,synonymous_variant
AF19-4.fna,Clade4,2941614,missense_variant
AF19-4.fna,Clade4,2941621,missense_variant
AF19-4.fna,Clade4,2941632,synonymous_variant
AF19-4.fna,Clade4,2941645,synonymous_variant
AF19-4.fna,Clade4,2941654,synonymous_variant
AF19-4.fna,Clade4,2941663,synonymous_variant
AF19-4.fna,Clade4,2941750,synonymous_variant
AF19-4.fna,Clade4,2941816,synonymous_variant
AF19-4.fna,Clade4,2941869,missense_variant
AF19-4.fna,Clade4,2941948,missense_variant
AF19-4.fna,Clade4,2942650,synonymous_variant
AF19-4.fna,Clade4,2942659,synonymous_variant
AF19-4.fna,Clade4,2942719,synonymous_variant
AF19-4.fna,Clade4,2942767,synonymous_variant
AF19-4.fna,Clade4,2942800,synonymous_variant
AF19-4.fna,Clade4,2942807,missense_variant
AF19-4.fna,Clade4,2942862,missense_variant
AF19-4.fna,Clade4,2942863,synonymous_variant
AF19-4.fna,Clade4,2942884,synonymous_variant
AF19-4.fna,Clade4,2942908,synonymous_variant
AF19-4.fna,Clade4,2942932,synonymous_variant
AF19-4.fna,Clade4,2942968,synonymous_variant
AF19-4.fna,Clade4,2942977,synonymous_variant
AF19-4.fna,Clade4,2942979,missense_variant
AF19-4.fna,Clade4,2942992,synonymous_variant
AF19-4.fna,Clade4,2942994,missense_variant
AF19-4.fna,Clade4,2943015,missense_variant
AF19-4.fna,Clade4,2943018,missense_variant
AF19-4.fna,Clade4,2943027,missense_variant
AF19-4.fna,Clade4,2943033,missense_variant
AF19-4.fna,Clade4,2943040,synonymous_variant
AF19-4.fna,Clade4,2943085,synonymous_variant
AF19-4.fna,Clade4,2943097,synonymous_variant
AF19-4.fna,Clade4,2943100,synonymous_variant
AF19-4.fna,Clade4,2943106,synonymous_variant
AF19-4.fna,Clade4,2943116,missense_variant
AF19-4.fna,Clade4,2943152,missense_variant
AF19-4.fna,Clade4,2943153,missense_variant
AF19-4.fna,Clade4,2943175,synonymous_variant
AF19-4.fna,Clade4,2943205,synonymous_variant
AF19-4.fna,Clade4,2943270,missense_variant
AF19-4.fna,Clade4,2943415,synonymous_variant
AF19-4.fna,Clade4,2943506,upstream_gene_variant
AF24-17.fna,Clade4,2936505,downstream_gene_variant
AF24-17.fna,Clade4,2936622,downstream_gene_variant
AF24-17.fna,Clade4,2936658,downstream_gene_variant
AF24-17.fna,Clade4,2936964,downstream_gene_variant
AF24-17.fna,Clade4,2937024,downstream_gene_variant
AF24-17.fna,Clade4,2937045,downstream_gene_variant
AF24-17.fna,Clade4,2937054,downstream_gene_variant
AF24-17.fna,Clade4,2938897,downstream_gene_variant
AF24-17.fna,Clade4,2939155,downstream_gene_variant
AF24-17.fna,Clade4,2939566,downstream_gene_variant
AF24-17.fna,Clade4,2939625,downstream_gene_variant
AF24-17.fna,Clade4,2939646,downstream_gene_variant
AF24-17.fna,Clade4,2939668,downstream_gene_variant
AF24-17.fna,Clade4,2939749,downstream_gene_variant
AF24-17.fna,Clade4,2939803,downstream_gene_variant
AF24-17.fna,Clade4,2939833,downstream_gene_variant
AF24-17.fna,Clade4,2941358,downstream_gene_variant
AF24-17.fna,Clade4,2941382,downstream_gene_variant
AF24-17.fna,Clade4,2941389,downstream_gene_variant
AF24-17.fna,Clade4,2941498,synonymous_variant
AF24-17.fna,Clade4,2941499,missense_variant
AF24-17.fna,Clade4,2941503,missense_variant
AF24-17.fna,Clade4,2941510,missense_variant
AF24-17.fna,Clade4,2941515,missense_variant
AF24-17.fna,Clade4,2941523,missense_variant
